20191029_restaurant_row_243,Golden Monkey,2006,389-395 Lonsdale Street,Melbourne (CBD),80,-37.81288006,144.9610121
20191029_restaurant_row_244,Lonsdale Deli,2002,19-21 Lonsdale Street,Melbourne (CBD),3,-37.80981882,144.9715313
20191029_restaurant_row_245,Degani At Urban Workshop,2017,32-54 Lonsdale Street,Melbourne (CBD),36,-37.8091842,144.9707325
20191029_restaurant_row_246,The Dallas Deli,2002,180-184 Victoria Parade,East Melbourne,4,-37.80895362,144.9778946
20191029_restaurant_row_247,University High School Canteen,2017,77 Story Street,Parkville,100,-37.79746671,144.9560633
20191029_restaurant_row_248,Rejuice Bar & Cafe,2007,16-32 Rakaia Way,Docklands,10,-37.81460533,144.9412614
20191029_restaurant_row_249,Royal Park Hotel/Pub,2010,399-405 Queensberry Street,North Melbourne,35,-37.80378609,144.9543149
20191029_restaurant_row_250,Yue Hing Gourmet,2003,393-401 St Kilda Road,Melbourne (Remainder),8,-37.83570366,144.9760426
20191029_restaurant_row_251,Madisons Restaurant Bar Lounge,2004,457-471 Bourke Street,Melbourne (CBD),37,-37.81547268,144.9601886
20191029_restaurant_row_252,Snapperhead Fish And Chips,2011,38-48 Haines Street,North Melbourne,7,-37.79823272,144.9466965
20191029_restaurant_row_253,Butcher Shop Cafe,2016,72 Hawke Street,West Melbourne (Residential),22,-37.8080043,144.945578
20191029_restaurant_row_254,El Subor,2015,500 Victoria Street,North Melbourne,70,-37.804917,144.9496812
20191029_restaurant_row_255,Cafe Ella,2009,553-555 St Kilda Road,Melbourne (Remainder),84,-37.84685298,144.9803782
20191029_restaurant_row_256,Cacao Fine Chocolates And Patisserie,2012,500-514 Collins Street,Melbourne (CBD),10,-37.81753383,144.9574732
20191029_restaurant_row_257,La Cacciatora Restaurant,2011,218-224 Drummond Street,Carlton,80,-37.80116198,144.9685975
20191029_restaurant_row_258,Threefold,2013,381-387 Flinders Lane,Melbourne (CBD),30,-37.81825094,144.961389
20191029_restaurant_row_259,Meat Ball,2013,133-135 Flinders Lane,Melbourne (CBD),53,-37.81573536,144.9701585
20191029_restaurant_row_260,Purple Peanuts Japanese Cafe,2014,612-624 Collins Street,Melbourne (CBD),15,-37.81867544,144.9543505
20191029_restaurant_row_261,Alice Nevins,2017,228-236 Flinders Street,Melbourne (CBD),10,-37.81724878,144.9665517
20191029_restaurant_row_262,ec Pot Cafe Bar,2007,221 Little Lonsdale Street,Melbourne (CBD),60,-37.810658,144.9657034
20191029_restaurant_row_263,Original Sushi Bar,2005,331-339 Bourke Street,Melbourne (CBD),6,-37.81458812,144.964049
20191029_restaurant_row_264,Portland Hotel,2008,115-127 Russell Street,Melbourne (CBD),40,-37.81367486,144.9681892
20191029_restaurant_row_265,Minang Nasi Padang,2012,640 Swanston Street,Carlton,24,-37.80188571,144.9643119
20191029_restaurant_row_266,Chine On Paramount / Chine Express,2013,100-116 Bourke Street,Melbourne (CBD),100,-37.81170307,144.9697778
20191029_restaurant_row_267,Goldilocks,2017,264-266 Swanston Street,Melbourne (CBD),40,-37.81181063,144.9651474
20191029_restaurant_row_268,.Com Internet Cafe,2002,349 Elizabeth Street,Melbourne (CBD),32,-37.81067436,144.9612081
20191029_restaurant_row_270,Curry Bowl,2009,222-260 Elizabeth Street,Melbourne (CBD),12,-37.81261442,144.9628783
20191029_restaurant_row_272,St Arnou,2004,582-584 Little Collins Street,Melbourne (CBD),101,-37.81740928,144.9553525
20191029_restaurant_row_273,Cafenatics,2009,737-743 Bourke Street,Docklands,56,-37.81914692,144.9489519
20191029_restaurant_row_275,Blu Point Caffe,2017,336 Russell Street,Melbourne (CBD),26,-37.80822377,144.9664575
20191029_restaurant_row_276,The Pancake Parlour,2015,183-265 La Trobe Street,Melbourne (CBD),160,-37.81073331,144.9630189
20191029_restaurant_row_277,Replay cafe,2016,397-407 Docklands Drive,Docklands,6,-37.81427742,144.9401994
20191029_restaurant_row_279,Choix Creperie Cafe,2012,612-624 Collins Street,Melbourne (CBD),16,-37.81867544,144.9543505
20191029_restaurant_row_280,Elceed Cafe,2017,610 Queensberry Street,North Melbourne,24,-37.80252643,144.9471385
20191029_restaurant_row_281,Chatime,2016,221 Little Lonsdale Street,Melbourne (CBD),10,-37.810658,144.9657034
20191029_restaurant_row_282,Tarng,2016,19-37 A'Beckett Street,Melbourne (CBD),40,-37.80894099,144.9626101
20191029_restaurant_row_283,Velour,2010,121-123 Flinders Lane,Melbourne (CBD),50,-37.81567009,144.9705132
20191029_restaurant_row_284,Zero Gravity Cafe Bar,2010,359-373 Collins Street,Melbourne (CBD),100,-37.81728432,144.9624418
20191029_restaurant_row_285,Healthy Habits,2016,3-5 Star Circus,Docklands,10,-37.81315031,144.9378299
20191029_restaurant_row_286,Limerick Castle Hotel & Restaurant,2012,161-163 Errol Street,North Melbourne,60,-37.80114341,144.9496139
20191029_restaurant_row_287,Schwob's Swiss Gourmet Sandwich Bar,2002,509-515 St Kilda Road,Melbourne (Remainder),18,-37.8441033,144.9793624
20191029_restaurant_row_288,Sakura Sushi Express,2008,389-395 Lonsdale Street,Melbourne (CBD),8,-37.81288006,144.9610121
20191029_restaurant_row_289,Hungry Boys Cafe,2009,477 King Street,West Melbourne (Residential),6,-37.80886049,144.9516854
20191029_restaurant_row_290,Summit Cafe & Bar,2007,694-704 Collins Street,Docklands,40,-37.81949297,144.9508705
20191029_restaurant_row_292,Shenis Curries,2004,141-165 Collins Street,Melbourne (CBD),30,-37.81543178,144.9687553
20191029_restaurant_row_293,Norsiah's Kitchen,2007,640 Swanston Street,Carlton,10,-37.80188571,144.9643119
20191029_restaurant_row_294,Cafe 108,2004,106-116 A'Beckett Street,Melbourne (CBD),102,-37.80914342,144.9599969
20191029_restaurant_row_295,The Tea Room,2014,130-200 St Kilda Road,Southbank,80,-37.82281707,144.9686338
20191029_restaurant_row_296,Cafe 99,2007,98-166 Macaulay Road,North Melbourne,10,-37.79717284,144.9421193
20191029_restaurant_row_297,Sea Salt,2017,256-268 Flinders Street,Melbourne (CBD),26,-37.81760781,144.9656264
20191029_restaurant_row_298,Auction Rooms,2012,103-107 Errol Street,North Melbourne,104,-37.8024571,144.9494609
20191029_restaurant_row_299,Domino's Pizza,2017,251-257 Cardigan Street,Carlton,15,-37.80077102,144.9651037
20191029_restaurant_row_300,Egon's Conditorei Cafe and Bakery,2004,8 Collins Street,Melbourne (CBD),8,-37.81314231,144.9732575
20191029_restaurant_row_301,Fo Guang Yuan Art Gallery,2013,131-141 Queen Street,Melbourne (CBD),60,-37.81549904,144.9605409
20191029_restaurant_row_302,Kirk's Wine Bar,2014,380-384 Little Bourke Street,Melbourne (CBD),22,-37.81354346,144.9613283
20191029_restaurant_row_303,Locusta,2007,171 Lygon Street,Carlton,95,-37.80165695,144.9664692
20191029_restaurant_row_304,Espresso Hub,2014,641-679 Collins Street,Docklands,60,-37.81969578,144.9530968
20191029_restaurant_row_306,Zio's Ristorante,2005,14 Lansdowne Street,East Melbourne,60,-37.80938005,144.9786966
20191029_restaurant_row_307,Reflex Cafe,2005,1010 La Trobe Street,Docklands,50,-37.81400139,144.9455391
20191029_restaurant_row_308,Jimmybeans Cafe,2008,224-252 La Trobe Street,Melbourne (CBD),4,-37.80965592,144.9623409
20191029_restaurant_row_309,Scusami /L'osteria,2010,3 Southgate Avenue,Southbank,60,-37.82066923,144.9662623
20191029_restaurant_row_310,The J Walk Cafe,2006,150 Lonsdale Street,Melbourne (CBD),80,-37.81012652,144.967574
20191029_restaurant_row_312,"The Attic, Artisan Bread And Cafe",2017,578-606 Bourke Street,Melbourne (CBD),6,-37.81571393,144.9561073
20191029_restaurant_row_314,Ajisen Ramen,2006,130-132 Bourke Street,Melbourne (CBD),60,-37.81223835,144.9691823
20191029_restaurant_row_315,Becco,2014,11-25 Crossley Street,Melbourne (CBD),16,-37.81143018,144.9710142
20191029_restaurant_row_317,Cafe Vicolino,2007,258-260 Flinders Lane,Melbourne (CBD),6,-37.81664468,144.9654744
20191029_restaurant_row_318,The Fine Food Pantry,2011,132-142 Wellington Parade,East Melbourne,9,-37.81618515,144.9855915
20191029_restaurant_row_319,Blu Fish,2012,578-606 Bourke Street,Melbourne (CBD),28,-37.81571393,144.9561073
20191029_restaurant_row_320,Watershed Carwash & Cafe,2014,438-452 Spencer Street,West Melbourne (Residential),12,-37.80973186,144.9501054
20191029_restaurant_row_321,Lorca,2014,258-260 Flinders Lane,Melbourne (CBD),18,-37.81664468,144.9654744
20191029_restaurant_row_322,Taco Bill,2017,457-469 Macaulay Road,Kensington,12,-37.79484451,144.9315233
20191029_restaurant_row_323,L'Amore Pizza & Restaurant,2013,744-770 Bourke Street,Docklands,32,-37.81817241,144.947217
20191029_restaurant_row_324,Metro Hotel & Suites,2004,133-143 Jolimont Road,East Melbourne,55,-37.81796562,144.9782701
20191029_restaurant_row_325,Animal Orchestra,2014,163 Grattan Street,Carlton,88,-37.80059737,144.9634206
20191029_restaurant_row_326,Cafe Trevi,2014,294-296 Lygon Street,Carlton,36,-37.80004498,144.9673485
20191029_restaurant_row_327,Metropolitan Hotel,2014,263-267 William Street,Melbourne (CBD),16,-37.81292397,144.9565837
20191029_restaurant_row_328,3 Lt Monkeys,2017,252-254 Flinders Lane,Melbourne (CBD),4,-37.8166033,144.9655966
20191029_restaurant_row_329,Feddish,2011,2 Swanston Street,Melbourne (CBD),120,-37.81784465,144.9699175
20191029_restaurant_row_330,Moulin Rouge Cafe,2012,386-394 Spencer Street,West Melbourne (Residential),6,-37.81132597,144.9509457
20191029_restaurant_row_331,Cafe Trutrack,2008,56-62 Leveson Street,North Melbourne,16,-37.80284239,144.9514854
20191029_restaurant_row_332,Isabella,2010,18-22 Flemington Road,Parkville,36,-37.79885182,144.9550404
20191029_restaurant_row_333,Eat Pizza Flinders Street,2017,545-557 Flinders Street,Melbourne (CBD),6,-37.82099397,144.9565185
20191029_restaurant_row_334,Frescatis Fine Food Cafe,2006,469-477 La Trobe Street,Melbourne (CBD),90,-37.81251859,144.9552995
20191029_restaurant_row_336,Epresso Cafe,2005,221-231 Queen Street,Melbourne (CBD),55,-37.81355361,144.9597543
20191029_restaurant_row_337,Flower Temple,2011,221 Little Lonsdale Street,Melbourne (CBD),15,-37.810658,144.9657034
20191029_restaurant_row_338,Orino Pty Ltd,2013,476-602 Footscray Road,West Melbourne (Industrial),150,-37.80663448,144.9231563
20191029_restaurant_row_339,Robot Cafe,2004,302-308 Flinders Lane,Melbourne (CBD),12,-37.81719967,144.9638971
20191029_restaurant_row_341,Klik Cafe,2010,296-310 La Trobe Street,Melbourne (CBD),15,-37.81010387,144.9604349
20191029_restaurant_row_343,S M XL,2013,15-33 William Street,Melbourne (CBD),24,-37.8192157,144.9591876
20191029_restaurant_row_344,White Rabbit Record Bar,2012,176 Bellair Street,Kensington,10,-37.7936563,144.9299348
20191029_restaurant_row_345,Stassi Cafe,2011,346-376 Queen Street,Melbourne (CBD),52,-37.81024912,144.9592377
20191029_restaurant_row_346,Degraves Espresso,2008,267-275 Flinders Lane,Melbourne (CBD),35,-37.81710105,144.9654844
20191029_restaurant_row_347,Dot Com Internet Cafe,2005,349 Elizabeth Street,Melbourne (CBD),8,-37.81067436,144.9612081
20191029_restaurant_row_348,Noodle Box,2013,111-129 Bourke Street,Melbourne (CBD),24,-37.81281453,144.9701092
20191029_restaurant_row_349,Speck Cafe,2012,221-231 Queen Street,Melbourne (CBD),20,-37.81355361,144.9597543
20191029_restaurant_row_350,Underbridge Sports Bar & Cafe,2016,816 Lorimer Street,Port Melbourne,52,-37.82210926,144.9309535
20191029_restaurant_row_351,Cafe On Collins,2017,303-317 Collins Street,Melbourne (CBD),17,-37.81662708,144.9638231
20191029_restaurant_row_352,Grill'd (QV),2015,221 Little Lonsdale Street,Melbourne (CBD),70,-37.810658,144.9657034
20191029_restaurant_row_353,L'Incontro,2010,134-142 Swanston Street,Melbourne (CBD),100,-37.81430553,144.9662921
20191029_restaurant_row_354,Il Nostro Posto,2016,60 Hardware Lane,Melbourne (CBD),21,-37.81328955,144.961215
20191029_restaurant_row_356,CJ Lunchbar,2011,391-393 Little Lonsdale Street,Melbourne (CBD),22,-37.81187439,144.9603411
20191029_restaurant_row_357,Oyster Little Bourke,2010,27-35 Little Bourke Street,Melbourne (CBD),93,-37.8109435,144.97183
20191029_restaurant_row_358,Non Solo Pasta,2014,790-814 Collins Street,Docklands,72,-37.821044,144.9458305
20191029_restaurant_row_360,Red Cafe,2007,367-377 Royal Parade,Parkville,48,-37.7849288,144.9585626
20191029_restaurant_row_362,Olive Cafe,2005,61-71 Agnes Street,East Melbourne,40,-37.81680765,144.9799837
20191029_restaurant_row_364,Passion Flower,2012,168-174 Bourke Street,Melbourne (CBD),50,-37.81251216,144.968248
20191029_restaurant_row_365,Citi Espresso,2009,377-391 Swanston Street,Melbourne (CBD),15,-37.80945732,144.9634198
20191029_restaurant_row_367,Hairy Little Sista,2013,218-242 Little Collins Street,Melbourne (CBD),80,-37.81413595,144.9667836
20191029_restaurant_row_368,Chiara,2017,705-715 Collins Street,Docklands,20,-37.82096812,144.9511863
20191029_restaurant_row_369,Mekong Vietnam,2016,239-241 Swanston Street,Melbourne (CBD),50,-37.81239263,144.9647784
20191029_restaurant_row_370,Mitre Tavern,2008,5-9 Bank Place,Melbourne (CBD),100,-37.81680457,144.9603112
20191029_restaurant_row_371,Mr Tulk Cafe,2006,304-328 Swanston Street,Melbourne (CBD),47,-37.80976881,144.965306
20191029_restaurant_row_372,Mum Mums Bistro,2014,32-54 Lonsdale Street,Melbourne (CBD),54,-37.8091842,144.9707325
20191029_restaurant_row_373,Il Bacaro Cucina E Bar,2014,166-186 Little Collins Street,Melbourne (CBD),45,-37.81376794,144.9678599
20191029_restaurant_row_374,Tempting Pizza & Pasta,2006,221 Little Lonsdale Street,Melbourne (CBD),6,-37.810658,144.9657034
20191029_restaurant_row_375,Jung Gun Restaurant,2017,535 Little Lonsdale Street,Melbourne (CBD),42,-37.8134766,144.9560169
20191029_restaurant_row_376,Cafe Doppio,2002,258-274 Collins Street,Melbourne (CBD),74,-37.81536587,144.9648999
20191029_restaurant_row_377,Engel's Sandwich Bar & Delicatessen,2010,18-22 Collins Street,Melbourne (CBD),10,-37.81330535,144.9728919
20191029_restaurant_row_378,The Bond Store Cafe,2011,1 Riverside Quay,Southbank,12,-37.82193589,144.9638744
20191029_restaurant_row_379,Father John Cafe,2017,199-207 Spring Street,Melbourne (CBD),18,-37.81012699,144.9720594
20191029_restaurant_row_380,World Restaurant & Bar,2014,4 Riverside Quay,Southbank,200,-37.82092509,144.9633758
20191029_restaurant_row_381,Baraki Upo Mezethes,2012,166-170 Lonsdale Street,Melbourne (CBD),60,-37.8105674,144.9673697
20191029_restaurant_row_382,Bouverie Deli,2017,22-40 Lincoln Square North,Carlton,36,-37.8013409,144.9627288
20191029_restaurant_row_383,Romany Cafe,2003,127-129 Lygon Street,Carlton,40,-37.80403007,144.9660441
20191029_restaurant_row_384,Two Fat Indians,2015,162-168 Wellington Parade,East Melbourne,50,-37.81593696,144.9845144
20191029_restaurant_row_385,Crema Espresso Bar,2011,57-67 Little Collins Street,Melbourne (CBD),40,-37.81309819,144.9716953
20191029_restaurant_row_386,Royal Park Hotel,2002,399-405 Queensberry Street,North Melbourne,80,-37.80378609,144.9543149
20191029_restaurant_row_388,De Alleyway Espresso,2015,318-322 Little Collins Street,Melbourne (CBD),26,-37.81488174,144.9640121
20191029_restaurant_row_389,Smile Thai Restaurant,2017,357 Victoria Street,West Melbourne (Residential),4,-37.80538734,144.949623
20191029_restaurant_row_391,We Cafe,2013,19-37 A'Beckett Street,Melbourne (CBD),24,-37.80894099,144.9626101
20191029_restaurant_row_392,Alpino Restaurant,2003,262 Lygon Street,Carlton,24,-37.80103476,144.9671843
20191029_restaurant_row_393,Princess Theatre,2015,163-181 Spring Street,Melbourne (CBD),55,-37.81072571,144.9723266
20191029_restaurant_row_394,Power Cafe,2006,624-634 Bourke Street,Melbourne (CBD),10,-37.81601898,144.9548146
20191029_restaurant_row_395,Toby's Espresso Bar,2011,136-144 Exhibition Street,Melbourne (CBD),10,-37.81240259,144.9711075
20191029_restaurant_row_396,Stork Hotel,2007,502-504 Elizabeth Street,Melbourne (CBD),100,-37.80719768,144.9603498
20191029_restaurant_row_397,Urban Burger,2010,744-770 Bourke Street,Docklands,20,-37.81817241,144.947217
20191029_restaurant_row_398,Picasso Artee Cafe,2014,56-62 Lygon Street,Carlton,7,-37.80566982,144.9664413
20191029_restaurant_row_399,Starbucks,2009,163-261 Spencer Street,Docklands,53,-37.81501701,144.951187
20191029_restaurant_row_400,The Albany South Yarra,2010,1-23 Millswyn Street,South Yarra,40,-37.83699215,144.9797639
20191029_restaurant_row_401,Caffe Court,2009,550 Lonsdale Street,Melbourne (CBD),20,-37.8134766,144.9560169
20191029_restaurant_row_402,Franklin Cafe,2002,459-469 Swanston Street,Melbourne (CBD),40,-37.80779355,144.9626708
20191029_restaurant_row_403,Whitte Tomato,2015,160-162 Bourke Street,Melbourne (CBD),90,-37.81244856,144.9684702
20191029_restaurant_row_404,Ocean View Cafe & Bar,2009,263-329 Lorimer Street,Port Melbourne,16,-37.82483593,144.9052161
20191029_restaurant_row_407,Coco Latte Cafe,2008,1-9 Exhibition Street,Melbourne (CBD),16,-37.81584246,144.9720412
20191029_restaurant_row_408,Nick's Souvlaki Bar,2007,135-137 Lygon Street,Carlton,9,-37.80391066,144.966075
20191029_restaurant_row_409,The Groove Train,2016,3-5 Star Circus,Docklands,60,-37.81315031,144.9378299
20191029_restaurant_row_411,Dinkum Pies,2006,317-321 Little Collins Street,Melbourne (CBD),8,-37.81528948,144.9642254
20191029_restaurant_row_412,Gordons Cafe-Bar,2004,304-306 Little Collins Street,Melbourne (CBD),12,-37.81473293,144.9643486
20191029_restaurant_row_414,Rare Master Steakhouse,2011,57-67 Little Collins Street,Melbourne (CBD),110,-37.81309819,144.9716953
20191029_restaurant_row_415,Do Kea Bi Korean BBQ Restaurant,2012,84-88 William Street,Melbourne (CBD),80,-37.81713691,144.9592899
20191029_restaurant_row_416,Kensington Pizza,2011,1 Gower Street,Kensington,42,-37.79467114,144.9301099
20191029_restaurant_row_417,Barista 101,2014,89-105 Collins Street,Melbourne (CBD),38,-37.81492031,144.9707498
20191029_restaurant_row_418,Toast Caffe,2012,13-15 Errol Street,North Melbourne,34,-37.80463699,144.9490423
20191029_restaurant_row_419,Grocery Bar East Melbourne,2013,162 Albert Street,East Melbourne,34,-37.81004657,144.9856254
20191029_restaurant_row_420,VinTam's Bakery,2013,41-55 Victoria Harbour Promenade,Docklands,40,-37.81938143,144.9429888
20191029_restaurant_row_421,Think Asia,2010,45 Collins Street,Melbourne (CBD),15,-37.81430616,144.9726281
20191029_restaurant_row_422,Delifrance - Bourke Street,2011,235-251 Bourke Street,Melbourne (CBD),20,-37.81376503,144.9665978
20191029_restaurant_row_424,Maison Ama Lurra,2013,123-129 Howard Street,North Melbourne,55,-37.80409478,144.9536961
20191029_restaurant_row_426,Duke of Kent Hotel,2005,293-299 La Trobe Street,Melbourne (CBD),120,-37.81081439,144.9605086
20191029_restaurant_row_427,La Stradda Cafe,2009,324-328 William Street,Melbourne (CBD),100,-37.81146268,144.9566886
20191029_restaurant_row_428,Coffee n' all Customs House,2016,1010 La Trobe Street,Docklands,36,-37.81453858,144.9453402
20191029_restaurant_row_429,Chi Cafe,2017,84-90 Albert Street,East Melbourne,8,-37.81042804,144.9881385
20191029_restaurant_row_430,Cafe Royale,2008,53 Royal Parade,Parkville,9,-37.79539648,144.9575513
20191029_restaurant_row_431,Scopri Italian Food & Wine,2013,191 Nicholson Street,Carlton,60,-37.79568657,144.9749221
20191029_restaurant_row_432,Garden Plaza Cafe,2002,106-120 Collins Street,Melbourne (CBD),52,-37.81398457,144.9693797
20191029_restaurant_row_435,Comme,2009,7-19 Alfred Place,Melbourne (CBD),100,-37.81401267,144.9699104
20191029_restaurant_row_436,Percys Bar & Bistro,2006,414-422 Lygon Street,Carlton,60,-37.79694555,144.9678126
20191029_restaurant_row_437,Yori Yori,2010,258-274 Collins Street,Melbourne (CBD),16,-37.81536587,144.9648999
20191029_restaurant_row_438,King Jons,2008,185 King Street,Melbourne (CBD),6,-37.81584127,144.9551492
20191029_restaurant_row_439,Mayas Kitchen,2005,261 William Street,Melbourne (CBD),16,-37.81299552,144.9566159
20191029_restaurant_row_440,Cafe Vic,2012,100 St Kilda Road,Southbank,300,-37.82094188,144.9682264
20191029_restaurant_row_441,Zetost,2007,1-9 Powlett Street,East Melbourne,15,-37.81608793,144.9848341
20191029_restaurant_row_443,Jerry's Burgers 'n' Fries,2017,482 Macaulay Road,Kensington,24,-37.79424521,144.9299704
20191029_restaurant_row_445,In A Rush,2013,200-222 Queen Street,Melbourne (CBD),28,-37.81352285,144.9604697
20191029_restaurant_row_446,Local Birds,2014,304-306 Little Collins Street,Melbourne (CBD),4,-37.81473293,144.9643486
20191029_restaurant_row_448,Bottega Restaurant,2007,72-74 Bourke Street,Melbourne (CBD),130,-37.81168307,144.9710074
20191029_restaurant_row_449,Spudbar @ Chevron,2010,519-539 St Kilda Road,Melbourne (Remainder),16,-37.8455379,144.9798191
20191029_restaurant_row_450,Top End Cafe,2016,774-782 Elizabeth Street,Carlton,4,-37.80033364,144.9580246
20191029_restaurant_row_451,Rrose Cellar and Bar,2011,7 Errol Street,North Melbourne,30,-37.80479755,144.9490127
20191029_restaurant_row_452,Little Pasta House,2013,143-145 Lygon Street,Carlton,42,-37.80378355,144.9660984
20191029_restaurant_row_454,Japanese Cafe Restaurant J,2012,165-167 Exhibition Street,Melbourne (CBD),33,-37.81170899,144.9700956
20191029_restaurant_row_455,Da Guido,2016,128-130 Lygon Street,Carlton,14,-37.80403393,144.9666832
20191029_restaurant_row_456,Western Coffee Lounge,2003,83-113 Batman Street,West Melbourne (Residential),28,-37.81158684,144.9499517
20191029_restaurant_row_457,Fatto Bar & Cantina,2017,100 St Kilda Road,Southbank,80,-37.82094188,144.9682264
20191029_restaurant_row_458,Kaprica,2017,19-21 Lincoln Square South,Carlton,15,-37.80336259,144.9627813
20191029_restaurant_row_459,Cafe De Tuscany,2015,429 Little Collins Street,Melbourne (CBD),70,-37.8162783,144.960452
20191029_restaurant_row_462,Centro Cafe Bar,2005,90-106 Victoria Parade,East Melbourne,50,-37.80862592,144.9748871
20191029_restaurant_row_463,Botanical Hotel,2015,161-173 Domain Road,South Yarra,150,-37.83431735,144.9816996
20191029_restaurant_row_464,Original Lolly Store,2007,239 Lygon Street,Carlton,4,-37.79982758,144.96678
20191029_restaurant_row_466,Riverland Bar,2008,1-19 Princes Walk,Melbourne (CBD),35,-37.81865919,144.9689349
20191029_restaurant_row_469,City BBQ Restaurant,2004,178-190 Little Bourke Street,Melbourne (CBD),60,-37.81186912,144.966942
20191029_restaurant_row_470,Brunetti City Square,2013,199-209 Collins Street,Melbourne (CBD),178,-37.81584777,144.9674304
20191029_restaurant_row_471,1932 Cafe & Restaurant,2017,220-226 Collins Street,Melbourne (CBD),32,-37.81528474,144.9661258
20191029_restaurant_row_472,Hirize Bakery Cafe,2013,182-200 Spencer Street,Melbourne (CBD),22,-37.81625435,144.9532987
20191029_restaurant_row_473,Dancing Goat Cafe,2013,276-282 King Street,Melbourne (CBD),24,-37.81349786,144.9548222
20191029_restaurant_row_474,Bellini,2008,376-390 Collins Street,Melbourne (CBD),15,-37.81629382,144.9617186
20191029_restaurant_row_475,Darac Grill & Bar,2013,51-53 A'Beckett Street,Melbourne (CBD),5,-37.8090975,144.9620743
20191029_restaurant_row_477,Supanova Cafe Pty Ltd,2003,306-320 Little Lonsdale Street,Melbourne (CBD),18,-37.81158232,144.9602803
20191029_restaurant_row_478,Conservatory,2012,8 Whiteman Street,Southbank,200,-37.82312164,144.9586604
20191029_restaurant_row_479,Oshin Sushi Bar,2017,367-377 Royal Parade,Parkville,20,-37.7849288,144.9585626
20191029_restaurant_row_480,Gloria Jeans Coffees Watergate,2012,2-24 Waterview Walk,Docklands,20,-37.81925128,144.9479753
20191029_restaurant_row_481,Hudsons Elizabeth Street,2017,84-86 Elizabeth Street,Melbourne (CBD),8,-37.81591326,144.9641934
20191029_restaurant_row_482,The Potter Espresso Bar,2012,156-292 Grattan Street,Parkville,28,-37.79739836,144.9612468
20191029_restaurant_row_483,Easy Cafe,2010,220 Bourke Street,Melbourne (CBD),70,-37.81291317,144.9667375
20191029_restaurant_row_484,Feast @ 520,2017,516-520 Collins Street,Melbourne (CBD),20,-37.81780327,144.9572629
20191029_restaurant_row_485,Le Moulin,2003,495-497 Spencer Street,West Melbourne (Residential),35,-37.80897146,144.9487895
20191029_restaurant_row_487,KL Bunga Raya,2017,34 Errol Street,North Melbourne,40,-37.80435713,144.9497225
20191029_restaurant_row_488,Riverside Teppanyaki,2016,18-38 Siddeley Street,Docklands,42,-37.82253633,144.9536422
20191029_restaurant_row_490,Lustre Lounge,2010,252-254 Flinders Lane,Melbourne (CBD),41,-37.8166033,144.9655966
20191029_restaurant_row_491,Cafe Domain,2011,161-173 Domain Road,South Yarra,42,-37.83431735,144.9816996
20191029_restaurant_row_492,Gourmet Southbank,2013,63-65 City Road,Southbank,6,-37.82222503,144.9658443
20191029_restaurant_row_493,Saint & Rogue,2013,582-584 Little Collins Street,Melbourne (CBD),100,-37.81740928,144.9553525
20191029_restaurant_row_494,Universal Pizza,2010,139-141 Lygon Street,Carlton,100,-37.80384773,144.9660865
20191029_restaurant_row_495,Strozzi Restaurant,2004,327-343 Collins Street,Melbourne (CBD),82,-37.81706705,144.9632538
20191029_restaurant_row_496,Bluebag,2006,405-407 Collins Street,Melbourne (CBD),12,-37.81745676,144.9611131
20191029_restaurant_row_497,1000 Pound Bend,2014,361-365 Little Lonsdale Street,Melbourne (CBD),100,-37.81166967,144.9612845
20191029_restaurant_row_498,Sakura Kaiten Sushi,2017,57-67 Little Collins Street,Melbourne (CBD),34,-37.81309819,144.9716953
20191029_restaurant_row_499,Impresso Coffee BAr,2013,341 King Street,West Melbourne (Residential),11,-37.81229604,144.9535989
20191029_restaurant_row_500,Galleria Coffee Lounge,2003,359-385 Bourke Street,Melbourne (CBD),110,-37.81491502,144.9629442
20191029_restaurant_row_501,Melbourne Halal Kebabs,2014,45-63 Swanston Street,Melbourne (CBD),4,-37.8163275,144.9666228
20191029_restaurant_row_503,Nirankar Indian Restaurant,2004,7-11 Queen Street,Melbourne (CBD),120,-37.81861863,144.9619461
20191029_restaurant_row_504,Happy Palace Restaurant,2002,87-91 Bourke Street,Melbourne (CBD),160,-37.812234,144.9709029
20191029_restaurant_row_505,Trotters Restaurant,2004,398-400 Lygon Street,Carlton,12,-37.79763393,144.9677565
20191029_restaurant_row_506,The Hot Poppy,2015,9 Errol Street,North Melbourne,16,-37.80473152,144.9489706
20191029_restaurant_row_507,Hudson & Co,2014,585-587 Little Collins Street,Melbourne (CBD),16,-37.81787118,144.955444
20191029_restaurant_row_508,Caffe Trento,2003,344-350 Collins Street,Melbourne (CBD),140,-37.81601764,144.962689
20191029_restaurant_row_509,Tomodachi Melbourne Central,2008,183-265 La Trobe Street,Melbourne (CBD),120,-37.81073331,144.9630189
20191029_restaurant_row_511,Mask of China Restaurant,2011,115-117 Little Bourke Street,Melbourne (CBD),90,-37.81158808,144.9690101
20191029_restaurant_row_513,Squisito Bar,2015,221 Little Lonsdale Street,Melbourne (CBD),46,-37.810658,144.9657034
20191029_restaurant_row_514,Cafe 501,2006,499-511 Swanston Street,Melbourne (CBD),40,-37.80689662,144.9618657
20191029_restaurant_row_515,Koko Black Chocolate,2017,52-54 Collins Street,Melbourne (CBD),65,-37.81355886,144.9718392
